[2026-03-27 17:33:10] ======================================================================
[2026-03-27 17:33:10] Top-2 Routing Experiment (4 experts, top-2 Gumbel-softmax)
[2026-03-27 17:33:10] ======================================================================
[2026-03-27 17:33:10] Hypothesis: With top-2 routing, each token activates 2 experts.
[2026-03-27 17:33:10] One handles functional processing, the other domain knowledge.
[2026-03-27 17:33:10] This enables multi-axis specialization impossible with top-1.
[2026-03-27 17:33:10] ======================================================================
[2026-03-27 17:33:10] Config: {'device': 'cuda:1', 'model_name': 'Qwen/Qwen3-1.7B', 'checkpoint': 'phase1_final', 'seed': 42, 'hidden_dim': 2048, 'intermediate_dim': 6144, 'num_layers': 28, 'trunk_layers': 18, 'expert_layer_start': 18, 'initial_rank': 4, 'num_experts': 4, 'top_k': 2, 'total_tokens': 50000000, 'batch_size': 4, 'seq_len': 512, 'lr': 0.0001, 'tau_start': 1.0, 'tau_end': 0.1, 'tau_anneal_steps': 24000, 'contrastive_weight': 0.05, 'contrastive_margin': 0.5, 'eval_interval_steps': 1000, 'eval_tokens': 524288, 'results_dir': '/root/t6b-mogae/results_top2_routing', 'checkpoint_dir': '/root/t6b-mogae/checkpoints', 'save_checkpoint_dir': '/root/t6b-mogae/checkpoints/top2_routing', 'log_file': '/root/t6b-mogae/logs/top2_routing.log'}
[2026-03-27 17:33:10] Loading Qwen/Qwen3-1.7B...
[2026-03-27 17:33:13] Base model loaded: 1,720,574,976 params
[2026-03-27 17:33:13] Verified: hidden=2048, intermediate=6144
[2026-03-27 17:33:13] Loading Phase 1 checkpoint: /root/t6b-mogae/checkpoints/phase1_final.pt
[2026-03-27 17:34:51] ======================================================================
[2026-03-27 17:34:51] Top-2 Routing Experiment (4 experts, top-2 Gumbel-softmax)
[2026-03-27 17:34:51] ======================================================================
[2026-03-27 17:34:51] Hypothesis: With top-2 routing, each token activates 2 experts.
[2026-03-27 17:34:51] One handles functional processing, the other domain knowledge.
[2026-03-27 17:34:51] This enables multi-axis specialization impossible with top-1.
[2026-03-27 17:34:51] ======================================================================
[2026-03-27 17:34:51] Config: {'device': 'cuda:1', 'model_name': 'Qwen/Qwen3-1.7B', 'checkpoint': 'fork_trunk18_phase1_final', 'seed': 42, 'hidden_dim': 2048, 'intermediate_dim': 6144, 'num_layers': 28, 'trunk_layers': 18, 'expert_layer_start': 18, 'initial_rank': 4, 'num_experts': 4, 'top_k': 2, 'total_tokens': 50000000, 'batch_size': 4, 'seq_len': 512, 'lr': 0.0001, 'tau_start': 1.0, 'tau_end': 0.1, 'tau_anneal_steps': 24000, 'contrastive_weight': 0.05, 'contrastive_margin': 0.5, 'eval_interval_steps': 1000, 'eval_tokens': 524288, 'results_dir': '/root/t6b-mogae/results_top2_routing', 'checkpoint_dir': '/root/t6b-mogae/checkpoints/fork_trunk18', 'save_checkpoint_dir': '/root/t6b-mogae/checkpoints/top2_routing', 'log_file': '/root/t6b-mogae/logs/top2_routing.log'}
[2026-03-27 17:34:51] Loading Qwen/Qwen3-1.7B...
[2026-03-27 17:34:54] Base model loaded: 1,720,574,976 params
[2026-03-27 17:34:54] Verified: hidden=2048, intermediate=6144
[2026-03-27 17:34:54] Loading Phase 1 checkpoint: /root/t6b-mogae/checkpoints/fork_trunk18/fork_trunk18_phase1_final.pt
[2026-03-27 17:34:54] Loaded Phase 1 weights (step 24414, phase 1)
[2026-03-27 17:34:54] Forking: 1 -> 2 experts (round 1)...
[2026-03-27 17:34:54] Forking: 2 -> 4 experts (round 2)...
[2026-03-27 17:34:54] Fork complete. Tree: {18: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 19: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 20: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 21: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 22: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 23: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 24: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 25: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 26: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 27: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}}
[2026-03-27 17:34:54] Trainable params: 2,703,360
[2026-03-27 17:34:54] Expert tree: {18: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 19: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 20: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 21: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 22: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 23: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 24: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 25: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 26: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 27: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}}
[2026-03-27 17:34:54] Training: 24414 steps, LR=0.0001, batch=4x512
[2026-03-27 17:34:54] Top-2 Gumbel-softmax: tau 1.0 -> 0.1 over 24000 steps
[2026-03-27 17:34:54] 4 experts, top-2 routing, contrastive weight: 0.05
[2026-03-27 17:34:54] NO load-balancing loss
[2026-03-27 17:34:54] Trainable params: 2,703,360
[2026-03-27 17:34:54] Expert tree: {18: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 19: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 20: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 21: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 22: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 23: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 24: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 25: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 26: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}, 27: {'num_experts': 4, 'ranks': [4, 4, 4, 4]}}
[2026-03-27 17:35:12]   step 100/24414 | lm=3.4688 c=0.4961 tau=0.996 | lr=1.00e-04 | 11622 tok/s route_L18=[0.25, 0.25, 0.27, 0.24] top2freq=[0.25, 0.24, 0.26, 0.25]
[2026-03-27 18:04:57]   L27: selectivity=0.562 (std=0.182, frac>0.3=0.87) pairs=12/12 usage_cv=0.405
[2026-03-27 18:04:57]   L18: entropy=0.977 gini=0.125 dist=['0.243', '0.170', '0.252', '0.336'] top2freq=['0.236', '0.177', '0.258', '0.330']
[2026-03-27 18:04:57]   L19: entropy=0.844 gini=0.164 dist=['0.375', '0.182', '0.178', '0.264'] top2freq=['0.354', '0.190', '0.187', '0.270']
[2026-03-27 18:04:57]   L20: entropy=0.762 gini=0.148 dist=['0.252', '0.209', '0.175', '0.363'] top2freq=['0.238', '0.226', '0.206', '0.330']
[2026-03-27 18:04:57]   L21: entropy=0.648 gini=0.320 dist=['0.066', '0.229', '0.217', '0.488'] top2freq=['0.085', '0.276', '0.256', '0.383']
[2026-03-27 18:04:57]   L22: entropy=0.723 gini=0.180 dist=['0.194', '0.291', '0.155', '0.359'] top2freq=['0.215', '0.289', '0.178', '0.318']
[2026-03-27 18:04:57]   L23: entropy=0.648 gini=0.148 dist=['0.154', '0.340', '0.270', '0.235'] top2freq=['0.157', '0.321', '0.274', '0.247']
[2026-03-27 18:04:57]   L24: entropy=0.633 gini=0.273 dist=['0.426', '0.131', '0.318', '0.125'] top2freq=['0.395', '0.150', '0.321', '0.135']
[2026-03-27 18:04:57]   L25: entropy=0.660 gini=0.180 dist=['0.322', '0.126', '0.219', '0.332'] top2freq=['0.321', '0.125', '0.244', '0.310']
[2026-03-27 18:04:57]   L26: entropy=0.523 gini=0.273 dist=['0.361', '0.369', '0.222', '0.048'] top2freq=['0.347', '0.346', '0.241', '0.066']
[2026-03-27 18:04:57]   L27: entropy=0.475 gini=0.336 dist=['0.137', '0.110', '0.512', '0.244'] top2freq=['0.178', '0.165', '0.383', '0.274']
[2026-03-27 18:04:57] Checkpoint saved: /root/t6b-mogae/checkpoints/top2_routing/top2_step11000.pt
[2026-03-27 18:05:12]   step 11100/24414 | lm=3.1719 c=0.3945 tau=0.584 | lr=5.71e-05 | 12507 tok/s route_L18=[0.20, 0.18, 0.22, 0.40] top2freq=[0.20, 0.21, 0.23, 0.36]
[2026-03-27 18:05:26]   step 11200/24414 | lm=3.1719 c=0.3945 tau=0.580 | lr=5.65e-05 | 12520 tok/s route_L18=[0.25, 0.15, 0.25, 0.36] top2freq=[0.25, 0.14, 0.26, 0.35]
[2026-03-27 18:05:41]   step 11300/24414 | lm=3.0000 c=0.3945 tau=0.576 | lr=5.58e-05 | 12534 tok/s route_L18=[0.15, 0.18, 0.25, 0.42] top2freq=[0.16, 0.19, 0.27, 0.39]
[2026-03-27 18:05:55]   step 11400/24414 | lm=2.9688 c=0.3945 tau=0.573 | lr=5.52e-05 | 12547 tok/s route_L18=[0.23, 0.17, 0.24, 0.36] top2freq=[0.22, 0.18, 0.25, 0.34]
[2026-03-27 18:06:10]   step 11500/24414 | lm=3.0312 c=0.3945 tau=0.569 | lr=5.45e-05 | 12558 tok/s route_L18=[0.28, 0.16, 0.31, 0.25] top2freq=[0.27, 0.16, 0.30, 0.27]
[2026-03-27 18:06:24]   step 11600/24414 | lm=3.0000 c=0.3945 tau=0.565 | lr=5.39e-05 | 12570 tok/s route_L18=[0.34, 0.17, 0.20, 0.29] top2freq=[0.32, 0.17, 0.20, 0.31]
[2026-03-27 18:06:38]   step 11700/24414 | lm=2.9531 c=0.3945 tau=0.561 | lr=5.33e-05 | 12583 tok/s route_L18=[0.27, 0.21, 0.21, 0.31] top2freq=[0.26, 0.22, 0.21, 0.31]
[2026-03-27 18:06:53]   step 11800/24414 | lm=3.2656 c=0.3945 tau=0.558 | lr=5.26e-05 | 12595 tok/s route_L18=[0.29, 0.14, 0.28, 0.30] top2freq=[0.27, 0.15, 0.29, 0.29]
[2026-03-27 18:07:07]   step 11900/24414 | lm=3.1250 c=0.3945 tau=0.554 | lr=5.20e-05 | 12607 tok/s route_L18=[0.34, 0.15, 0.20, 0.31] top2freq=[0.31, 0.15, 0.22, 0.32]
[2026-03-27 18:07:22]   step 12000/24414 | lm=2.8281 c=0.3945 tau=0.550 | lr=5.13e-05 | 12618 tok/s route_L18=[0.31, 0.15, 0.26, 0.28] top2freq=[0.30, 0.14, 0.26, 0.30]
[2026-03-27 18:07:22] --- Eval at step 12000 (tau=0.550) ---
[2026-03-27 18:07:40]   PPL=20.13 | mean_cossim=0.8955078125
[2026-03-27 18:07:40]   L18: selectivity=0.344 (std=0.163, frac>0.3=0.54) pairs=12/12 usage_cv=0.250
[2026-03-27 18:07:40]   L19: selectivity=0.402 (std=0.176, frac>0.3=0.66) pairs=12/12 usage_cv=0.307
[2026-03-27 18:07:40]   L20: selectivity=0.441 (std=0.184, frac>0.3=0.72) pairs=12/12 usage_cv=0.224
[2026-03-27 18:07:40]   L21: selectivity=0.488 (std=0.187, frac>0.3=0.79) pairs=12/12 usage_cv=0.492
[2026-03-27 18:07:40]   L22: selectivity=0.459 (std=0.184, frac>0.3=0.75) pairs=12/12 usage_cv=0.256
[2026-03-27 18:07:40]   L23: selectivity=0.488 (std=0.185, frac>0.3=0.79) pairs=12/12 usage_cv=0.270
[2026-03-27 18:07:40]   L24: selectivity=0.492 (std=0.181, frac>0.3=0.80) pairs=12/12 usage_cv=0.503
[2026-03-27 18:07:40]   L25: selectivity=0.482 (std=0.185, frac>0.3=0.78) pairs=12/12 usage_cv=0.359
[2026-03-27 18:07:40]   L26: selectivity=0.539 (std=0.180, frac>0.3=0.86) pairs=12/12 usage_cv=0.530
[2026-03-27 18:07:40]   L27: selectivity=0.562 (std=0.182, frac>0.3=0.87) pairs=12/12 usage_cv=0.416
[2026-03-27 18:07:40]   L18: entropy=0.977 gini=0.125 dist=['0.241', '0.171', '0.252', '0.336'] top2freq=['0.234', '0.179', '0.258', '0.329']
[2026-03-27 18:07:40]   L19: entropy=0.848 gini=0.164 dist=['0.369', '0.181', '0.182', '0.268'] top2freq=['0.349', '0.188', '0.191', '0.272']
[2026-03-27 18:07:40]   L20: entropy=0.762 gini=0.156 dist=['0.250', '0.210', '0.175', '0.365'] top2freq=['0.237', '0.226', '0.206', '0.332']
[2026-03-27 18:07:40]   L21: entropy=0.648 gini=0.320 dist=['0.067', '0.225', '0.216', '0.492'] top2freq=['0.087', '0.273', '0.256', '0.384']
[2026-03-27 18:07:40]   L22: entropy=0.723 gini=0.180 dist=['0.195', '0.291', '0.155', '0.359'] top2freq=['0.216', '0.289', '0.178', '0.317']
[2026-03-27 18:07:40]   L23: entropy=0.648 gini=0.141 dist=['0.155', '0.332', '0.273', '0.238'] top2freq=['0.158', '0.317', '0.276', '0.249']
[2026-03-27 18:07:40]   L24: entropy=0.633 gini=0.266 dist=['0.416', '0.133', '0.322', '0.128'] top2freq=['0.390', '0.151', '0.322', '0.137']
[2026-03-27 18:07:40]   L25: entropy=0.660 gini=0.180 dist=['0.320', '0.126', '0.220', '0.334'] top2freq=['0.319', '0.125', '0.246', '0.310']
[2026-03-27 18:07:40]   L26: entropy=0.520 gini=0.281 dist=['0.361', '0.373', '0.219', '0.048'] top2freq=['0.347', '0.347', '0.239', '0.067']
[2026-03-27 18:07:40]   L27: entropy=0.473 gini=0.336 dist=['0.131', '0.107', '0.512', '0.252'] top2freq=['0.173', '0.163', '0.384', '0.281']
[2026-03-27 18:07:40] Checkpoint saved: /root/t6b-mogae/checkpoints/top2_routing/top2_step12000.pt
[2026-03-27 18:07:55]   step 12100/24414 | lm=2.8125 c=0.3945 tau=0.546 | lr=5.07e-05 | 12512 tok/s route_L18=[0.32, 0.16, 0.24, 0.28] top2freq=[0.31, 0.16, 0.24, 0.29]
[2026-03-27 18:08:09]   step 12200/24414 | lm=3.2656 c=0.3945 tau=0.543 | lr=5.00e-05 | 12524 tok/s route_L18=[0.14, 0.14, 0.42, 0.31] top2freq=[0.12, 0.14, 0.40, 0.34]
[2026-03-27 18:08:24]   step 12300/24414 | lm=2.9531 c=0.3945 tau=0.539 | lr=4.94e-05 | 12537 tok/s route_L18=[0.19, 0.17, 0.29, 0.36] top2freq=[0.18, 0.17, 0.31, 0.34]
[2026-03-27 18:08:38]   step 12400/24414 | lm=3.1562 c=0.3945 tau=0.535 | lr=4.88e-05 | 12548 tok/s route_L18=[0.19, 0.18, 0.31, 0.32] top2freq=[0.17, 0.20, 0.30, 0.33]
[2026-03-27 18:08:52]   step 12500/24414 | lm=2.9844 c=0.3945 tau=0.531 | lr=4.81e-05 | 12560 tok/s route_L18=[0.20, 0.15, 0.27, 0.38] top2freq=[0.19, 0.15, 0.30, 0.36]
[2026-03-27 18:09:07]   step 12600/24414 | lm=2.9062 c=0.3945 tau=0.528 | lr=4.75e-05 | 12572 tok/s route_L18=[0.22, 0.24, 0.22, 0.32] top2freq=[0.21, 0.25, 0.23, 0.31]
[2026-03-27 18:09:21]   step 12700/24414 | lm=3.1719 c=0.3945 tau=0.524 | lr=4.68e-05 | 12583 tok/s route_L18=[0.28, 0.12, 0.23, 0.37] top2freq=[0.27, 0.12, 0.24, 0.37]
[2026-03-27 18:09:36]   step 12800/24414 | lm=3.2344 c=0.3945 tau=0.520 | lr=4.62e-05 | 12594 tok/s route_L18=[0.31, 0.13, 0.20, 0.36] top2freq=[0.30, 0.13, 0.22, 0.35]
[2026-03-27 18:09:50]   step 12900/24414 | lm=3.2500 c=0.3945 tau=0.516 | lr=4.55e-05 | 12605 tok/s route_L18=[0.30, 0.17, 0.21, 0.32] top2freq=[0.28, 0.18, 0.22, 0.32]
[2026-03-27 18:10:04]   step 13000/24414 | lm=3.0781 c=0.3945 tau=0.513 | lr=4.49e-05 | 12616 tok/s route_L18=[0.19, 0.22, 0.35, 0.24] top2freq=[0.18, 0.24, 0.34, 0.23]
[2026-03-27 18:10:04] --- Eval at step 13000 (tau=0.513) ---
[2026-03-27 18:10:23]   PPL=20.13 | mean_cossim=0.8951822916666666
[2026-03-27 18:10:23]   L18: selectivity=0.344 (std=0.163, frac>0.3=0.54) pairs=12/12 usage_cv=0.244
[2026-03-27 18:10:23]   L19: selectivity=0.402 (std=0.176, frac>0.3=0.66) pairs=12/12 usage_cv=0.309
[2026-03-27 18:10:23]   L20: selectivity=0.443 (std=0.184, frac>0.3=0.72) pairs=12/12 usage_cv=0.230
[2026-03-27 18:10:23]   L21: selectivity=0.488 (std=0.187, frac>0.3=0.79) pairs=12/12 usage_cv=0.493
[2026-03-27 18:10:23]   L22: selectivity=0.459 (std=0.184, frac>0.3=0.75) pairs=12/12 usage_cv=0.261
[2026-03-27 18:10:23]   L23: selectivity=0.488 (std=0.185, frac>0.3=0.79) pairs=12/12 usage_cv=0.273
[2026-03-27 18:10:23]   L24: selectivity=0.494 (std=0.181, frac>0.3=0.81) pairs=12/12 usage_cv=0.508
[2026-03-27 18:10:23]   L25: selectivity=0.482 (std=0.185, frac>0.3=0.78) pairs=12/12 usage_cv=0.364
[2026-03-27 18:10:23]   L26: selectivity=0.539 (std=0.180, frac>0.3=0.86) pairs=12/12 usage_cv=0.531
[2026-03-27 18:10:23]   L27: selectivity=0.566 (std=0.181, frac>0.3=0.88) pairs=12/12 usage_cv=0.436
[2026-03-27 18:10:23]   L18: entropy=0.977 gini=0.125 dist=['0.244', '0.172', '0.254', '0.332'] top2freq=['0.236', '0.179', '0.259', '0.326']
[2026-03-27 18:10:23]   L19: entropy=0.848 gini=0.164 dist=['0.371', '0.178', '0.185', '0.266'] top2freq=['0.351', '0.186', '0.194', '0.269']
[2026-03-27 18:10:23]   L20: entropy=0.762 gini=0.156 dist=['0.249', '0.212', '0.171', '0.369'] top2freq=['0.236', '0.229', '0.202', '0.333']
[2026-03-27 18:10:23]   L21: entropy=0.648 gini=0.328 dist=['0.066', '0.221', '0.218', '0.496'] top2freq=['0.087', '0.269', '0.258', '0.386']
[2026-03-27 18:10:23]   L22: entropy=0.719 gini=0.180 dist=['0.195', '0.295', '0.152', '0.357'] top2freq=['0.217', '0.291', '0.175', '0.317']
[2026-03-27 18:10:23]   L23: entropy=0.648 gini=0.148 dist=['0.154', '0.338', '0.270', '0.238'] top2freq=['0.157', '0.319', '0.274', '0.250']
[2026-03-27 18:10:23]   L24: entropy=0.633 gini=0.273 dist=['0.426', '0.132', '0.316', '0.126'] top2freq=['0.394', '0.151', '0.320', '0.136']
[2026-03-27 18:10:23]   L25: entropy=0.660 gini=0.188 dist=['0.322', '0.124', '0.221', '0.334'] top2freq=['0.321', '0.123', '0.246', '0.310']
[2026-03-27 18:10:23]   L26: entropy=0.520 gini=0.281 dist=['0.359', '0.375', '0.217', '0.048'] top2freq=['0.347', '0.349', '0.237', '0.067']
[2026-03-27 18:10:23]   L27: entropy=0.465 gini=0.344 dist=['0.127', '0.101', '0.520', '0.254'] top2freq=['0.170', '0.156', '0.388', '0.286']
[2026-03-27 18:10:23] Checkpoint saved: /root/t6b-mogae/checkpoints/top2_routing/top2_step13000.pt
[2026-03-27 18:10:37]   step 13100/24414 | lm=2.6875 c=0.3945 tau=0.509 | lr=4.43e-05 | 12518 tok/s route_L18=[0.34, 0.12, 0.22, 0.32] top2freq=[0.31, 0.13, 0.24, 0.32]
[2026-03-27 18:10:52]   step 13200/24414 | lm=5.4062 c=0.3945 tau=0.505 | lr=4.36e-05 | 12529 tok/s route_L18=[0.13, 0.10, 0.34, 0.43] top2freq=[0.13, 0.09, 0.37, 0.41]
[2026-03-27 18:11:06]   step 13300/24414 | lm=3.3594 c=0.3945 tau=0.501 | lr=4.30e-05 | 12540 tok/s route_L18=[0.19, 0.19, 0.29, 0.33] top2freq=[0.20, 0.19, 0.29, 0.33]
[2026-03-27 18:11:21]   step 13400/24414 | lm=3.2031 c=0.3945 tau=0.498 | lr=4.24e-05 | 12551 tok/s route_L18=[0.27, 0.16, 0.21, 0.36] top2freq=[0.26, 0.20, 0.21, 0.34]
[2026-03-27 18:11:35]   step 13500/24414 | lm=3.2500 c=0.3945 tau=0.494 | lr=4.17e-05 | 12562 tok/s route_L18=[0.23, 0.16, 0.28, 0.33] top2freq=[0.22, 0.16, 0.29, 0.32]
[2026-03-27 18:11:50]   step 13600/24414 | lm=2.9844 c=0.3945 tau=0.490 | lr=4.11e-05 | 12571 tok/s route_L18=[0.27, 0.20, 0.24, 0.29] top2freq=[0.26, 0.20, 0.23, 0.31]
[2026-03-27 18:12:04]   step 13700/24414 | lm=2.9844 c=0.3945 tau=0.486 | lr=4.05e-05 | 12581 tok/s route_L18=[0.27, 0.16, 0.30, 0.27] top2freq=[0.26, 0.16, 0.29, 0.30]
[2026-03-27 18:12:19]   step 13800/24414 | lm=3.5938 c=0.3945 tau=0.483 | lr=3.98e-05 | 12592 tok/s route_L18=[0.23, 0.16, 0.24, 0.37] top2freq=[0.23, 0.17, 0.24, 0.36]
[2026-03-27 18:12:33]   step 13900/24414 | lm=3.0625 c=0.3945 tau=0.479 | lr=3.92e-05 | 12602 tok/s route_L18=[0.21, 0.16, 0.22, 0.40] top2freq=[0.20, 0.18, 0.25, 0.37]
[2026-03-27 18:12:48]   step 14000/24414 | lm=3.2969 c=0.3945 tau=0.475 | lr=3.86e-05 | 12612 tok/s route_L18=[0.27, 0.20, 0.22, 0.30] top2freq=[0.26, 0.21, 0.22, 0.31]
[2026-03-27 18:12:48] --- Eval at step 14000 (tau=0.475) ---
[2026-03-27 18:13:06]   PPL=20.12 | mean_cossim=0.8949869791666667
[2026-03-27 18:13:06]   L18: selectivity=0.344 (std=0.163, frac>0.3=0.54) pairs=12/12 usage_cv=0.249
[2026-03-27 18:13:06]   L19: selectivity=0.402 (std=0.176, frac>0.3=0.66) pairs=12/12 usage_cv=0.318
[2026-03-27 18:13:06]   L20: selectivity=0.443 (std=0.184, frac>0.3=0.72) pairs=12/12 usage_cv=0.231
[2026-03-27 18:13:06]   L21: selectivity=0.490 (std=0.187, frac>0.3=0.79) pairs=12/12 usage_cv=0.494
[2026-03-27 18:13:06]   L22: selectivity=0.459 (std=0.184, frac>0.3=0.75) pairs=12/12 usage_cv=0.267
[2026-03-27 18:13:06]   L23: selectivity=0.488 (std=0.185, frac>0.3=0.79) pairs=12/12 usage_cv=0.276
[2026-03-27 18:13:06]   L24: selectivity=0.494 (std=0.181, frac>0.3=0.81) pairs=12/12 usage_cv=0.509
[2026-03-27 18:13:06]   L25: selectivity=0.482 (std=0.185, frac>0.3=0.78) pairs=12/12 usage_cv=0.368
[2026-03-27 18:13:06]   L26: selectivity=0.539 (std=0.180, frac>0.3=0.86) pairs=12/12 usage_cv=0.532
[2026-03-27 18:13:06]   L27: selectivity=0.570 (std=0.180, frac>0.3=0.88) pairs=12/12 usage_cv=0.452
[2026-03-27 18:13:06]   L18: entropy=0.973 gini=0.133 dist=['0.243', '0.171', '0.252', '0.336'] top2freq=['0.236', '0.178', '0.258', '0.329']
[2026-03-27 18:13:06]   L19: entropy=0.844 gini=0.172 dist=['0.375', '0.176', '0.182', '0.266'] top2freq=['0.354', '0.184', '0.191', '0.271']
[2026-03-27 18:13:06]   L20: entropy=0.762 gini=0.156 dist=['0.250', '0.209', '0.171', '0.369'] top2freq=['0.237', '0.226', '0.203', '0.334']
[2026-03-27 18:13:06]   L21: entropy=0.645 gini=0.328 dist=['0.066', '0.219', '0.218', '0.498'] top2freq=['0.087', '0.268', '0.258', '0.387']
[2026-03-27 18:13:06]   L22: entropy=0.719 gini=0.180 dist=['0.195', '0.295', '0.150', '0.359'] top2freq=['0.217', '0.292', '0.173', '0.318']
[2026-03-27 18:13:06]   L23: entropy=0.648 gini=0.148 dist=['0.153', '0.340', '0.268', '0.239'] top2freq=['0.156', '0.320', '0.273', '0.250']
[2026-03-27 18:13:06]   L24: entropy=0.633 gini=0.266 dist=['0.424', '0.132', '0.318', '0.126'] top2freq=['0.393', '0.150', '0.321', '0.135']
[2026-03-27 18:13:06]   L25: entropy=0.656 gini=0.180 dist=['0.326', '0.123', '0.219', '0.332'] top2freq=['0.324', '0.122', '0.245', '0.310']
[2026-03-27 18:13:06]   L26: entropy=0.520 gini=0.281 dist=['0.359', '0.375', '0.216', '0.049'] top2freq=['0.348', '0.349', '0.236', '0.067']
[2026-03-27 18:13:06]   L27: entropy=0.459 gini=0.359 dist=['0.121', '0.097', '0.527', '0.256'] top2freq=['0.165', '0.153', '0.391', '0.291']
[2026-03-27 18:13:06] Checkpoint saved: /root/t6b-mogae/checkpoints/top2_routing/top2_step14000.pt
[2026-03-27 18:13:21]   step 14100/24414 | lm=2.5156 c=0.3945 tau=0.471 | lr=3.79e-05 | 12521 tok/s route_L18=[0.23, 0.13, 0.27, 0.37] top2freq=[0.22, 0.13, 0.30, 0.35]
[2026-03-27 18:13:35]   step 14200/24414 | lm=2.7969 c=0.3945 tau=0.468 | lr=3.73e-05 | 12531 tok/s route_L18=[0.20, 0.22, 0.22, 0.36] top2freq=[0.19, 0.25, 0.22, 0.34]
[2026-03-27 18:13:49]   step 14300/24414 | lm=2.9219 c=0.3945 tau=0.464 | lr=3.67e-05 | 12542 tok/s route_L18=[0.34, 0.16, 0.22, 0.29] top2freq=[0.31, 0.16, 0.24, 0.29]
[2026-03-27 18:14:04]   step 14400/24414 | lm=2.9375 c=0.3945 tau=0.460 | lr=3.61e-05 | 12552 tok/s route_L18=[0.38, 0.13, 0.20, 0.29] top2freq=[0.35, 0.12, 0.21, 0.32]
[2026-03-27 18:14:18]   step 14500/24414 | lm=3.2812 c=0.3945 tau=0.456 | lr=3.55e-05 | 12562 tok/s route_L18=[0.29, 0.16, 0.26, 0.29] top2freq=[0.29, 0.16, 0.25, 0.29]
[2026-03-27 18:14:33]   step 14600/24414 | lm=2.7656 c=0.3945 tau=0.453 | lr=3.48e-05 | 12571 tok/s route_L18=[0.16, 0.15, 0.29, 0.40] top2freq=[0.15, 0.14, 0.31, 0.40]
[2026-03-27 18:14:47]   step 14700/24414 | lm=2.8750 c=0.3945 tau=0.449 | lr=3.42e-05 | 12581 tok/s route_L18=[0.30, 0.12, 0.24, 0.33] top2freq=[0.29, 0.12, 0.25, 0.34]
[2026-03-27 18:15:02]   step 14800/24414 | lm=2.6719 c=0.3945 tau=0.445 | lr=3.36e-05 | 12590 tok/s route_L18=[0.16, 0.14, 0.14, 0.55] top2freq=[0.19, 0.18, 0.18, 0.45]
[2026-03-27 18:15:16]   step 14900/24414 | lm=2.9688 c=0.3945 tau=0.441 | lr=3.30e-05 | 12600 tok/s route_L18=[0.23, 0.20, 0.21, 0.36] top2freq=[0.22, 0.21, 0.22, 0.35]
[2026-03-27 18:15:30]   step 15000/24414 | lm=2.9531 c=0.3945 tau=0.438 | lr=3.24e-05 | 12609 tok/s route_L18=[0.23, 0.22, 0.30, 0.26] top2freq=[0.22, 0.23, 0.30, 0.25]
[2026-03-27 18:15:30] --- Eval at step 15000 (tau=0.438) ---
[2026-03-27 18:15:49]   PPL=20.12 | mean_cossim=0.8948567708333334
[2026-03-27 18:15:49]   L18: selectivity=0.344 (std=0.163, frac>0.3=0.54) pairs=12/12 usage_cv=0.249
[2026-03-27 18:15:49]   L19: selectivity=0.402 (std=0.176, frac>0.3=0.66) pairs=12/12 usage_cv=0.315
[2026-03-27 18:15:49]   L20: selectivity=0.443 (std=0.184, frac>0.3=0.73) pairs=12/12 usage_cv=0.234
[2026-03-27 18:15:49]   L21: selectivity=0.490 (std=0.187, frac>0.3=0.79) pairs=12/12 usage_cv=0.495
[2026-03-27 18:15:49]   L22: selectivity=0.459 (std=0.184, frac>0.3=0.75) pairs=12/12 usage_cv=0.266
[2026-03-27 18:15:49]   L23: selectivity=0.488 (std=0.185, frac>0.3=0.79) pairs=12/12 usage_cv=0.274
